wav_filename,wav_filesize,transcript
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SI1440_rif.wav,104288, a third volume remains to be published
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MSEM1/SA2_rif.wav,102444, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SX7_rif.wav,108180, nothing is as offensive as innocence
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SX97_rif.wav,89338, penguins live near the icy antarctic
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SX187_rif.wav,80940, they often go out in the evening
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SI1391_rif.wav,163066, however when labor disputes arise its provisions come clearly into play
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SX277_rif.wav,111046, the rose corsage smelled sweet
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SA1_rif.wav,124154, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SI1267_rif.wav,146068, thirtyfive military and civilian students received laboratory training
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SI637_rif.wav,163680, he enlisted a staff of loyal experts and of many zealous volunteers
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SX367_rif.wav,128044, the surplus shoes were sold at a discount price
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRKM0/SA2_rif.wav,124564, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SX30_rif.wav,56774, get a calico cat to keep
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SX120_rif.wav,102240, the coyote bobcat and hyena are wild animals
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SX300_rif.wav,72954, amoebas change shape constantly
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SX210_rif.wav,69472, jeff's toy gocart never worked
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SI1740_rif.wav,100396, probably around midnight give or take an hour either way
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SI811_rif.wav,131116, meanwhile three great terrible forces were coagulating and crystallizing
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SX390_rif.wav,88108, he picked up nine pairs of socks for each brother
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SI1110_rif.wav,146272, the season between spring and summer belongs to life in its carefree aspect
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SA1_rif.wav,102854, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MTAT0/SA2_rif.wav,76230, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SX311_rif.wav,140948, my desires are simple give me one informative paragraph on the subject
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SX131_rif.wav,59846, we plan to build a new beverage plant
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SX41_rif.wav,101830, etiquette mandates compliance with existing regulations
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SI2111_rif.wav,47148, but roulette's not my game
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SX401_rif.wav,76230, taxicab broke down and caused a traffic jam
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SI851_rif.wav,111046, are you utilizing vending machine proceeds to help pay for your program
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SA1_rif.wav,88928, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SA2_rif.wav,67834, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SX221_rif.wav,73978, cory attacked the project with extra determination
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGES0/SI1481_rif.wav,42438, was it all vain labor
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SX285_rif.wav,91590, rich purchased several signed lithographs
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SX15_rif.wav,103060, the museum hires musicians every evening
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SX105_rif.wav,77868, you must explicitly delete files
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SI1905_rif.wav,78484, meanwhile spring had passed well into summer
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SI1951_rif.wav,138490, he wanted to show the town what happened to anyone who tried to start trouble
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SA1_rif.wav,112070, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SX375_rif.wav,101830, growing wellkept gardens is very time consuming
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SI1275_rif.wav,101420, blockade is one answer offered by experts
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SA2_rif.wav,85856, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRAM0/SX195_rif.wav,63942, would you allow acts of violence
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SX268_rif.wav,122106, the jaw operates by using antagonistic muscles
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SX88_rif.wav,148116, flying standby can be practical if you want to save money
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SI2248_rif.wav,104902, she always could sense the shag end of a woolly day
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SI988_rif.wav,130708, a kerosene shampoo seems a heroic treatment but it did the job
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SA1_rif.wav,114938, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SX448_rif.wav,105312, spherical gifts are difficult to wrap
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SI1618_rif.wav,76436, he's got to thaw slow
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SX358_rif.wav,103264, george seldom watches daytime movies
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SA2_rif.wav,115142, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FGDP0/SX178_rif.wav,123744, she encouraged her children to make their own halloween costumes
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SI1968_rif.wav,72340, the opposing aircraft continued to come on
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SX258_rif.wav,89338, the essay undeniably reflects our view ably
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SI1338_rif.wav,144020, no antigen was detectable in certain dark spherical areas in most cells
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SA1_rif.wav,101830, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SX348_rif.wav,108588, i'll have a scoop of that exotic purple and turquoise sherbet
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SX438_rif.wav,125178, shell shock caused by shrapnel is sometimes cured through group therapy
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SA2_rif.wav,78484, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SX168_rif.wav,54726, who took the kayak down the bayou
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SX78_rif.wav,70292, doctors prescribe drugs too freely
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMCC0/SI708_rif.wav,102854, there is no dyeing or waxing or gassing needed
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SI546_rif.wav,133984, the narrow fringe of sadness that ran around it only emphasized the pleasure
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SI1176_rif.wav,148730, to some extent predispositions are shaped by exposure to group environments
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SX6_rif.wav,87290, bright sunshine shimmers on the ocean
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SX127_rif.wav,68038, the emperor had a mean temper
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SI1806_rif.wav,101012, shall we flip a coin to see which of us goes first
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SX186_rif.wav,92204, would a tomboy often play outdoors
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SX276_rif.wav,89132, john's brother repainted the garage door
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SA1_rif.wav,108998, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SX96_rif.wav,125996, masquerade parties tax one's imagination
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MGSH0/SA2_rif.wav,89748, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SX447_rif.wav,77254, first add milk to the shredded cheese
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SI1347_rif.wav,161018, again the analyticity of the two curves guarantees that such intervals exist
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SX177_rif.wav,61894, does creole cooking use curry
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SX357_rif.wav,106336, the moisture in my eyes is from eyedrops not from tears
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SI1977_rif.wav,61280, he fought the panic of vertigo
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SX87_rif.wav,76230, primitive tribes have an upbeat attitude
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SX267_rif.wav,109204, draw every outer line first then fill in the interior
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SI1404_rif.wav,130502, thinking the evidence insufficient to get a conviction he later released him
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SA1_rif.wav,104902, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MCHL0/SA2_rif.wav,83398, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SX387_rif.wav,84218, the giant redwoods shimmered in the glistening sun
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SX117_rif.wav,74388, the mango and the papaya are in a bowl
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SX297_rif.wav,63124, rockandroll music has a great rhythm
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SI1287_rif.wav,119648, a covered container such as a kitchen garbage pail might do as a toilet
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SA1_rif.wav,99782, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SI657_rif.wav,94868, a second point requires more extended comment
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SI1917_rif.wav,79916, nevertheless she continued to move upward
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SA2_rif.wav,83398, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SX171_rif.wav,121900, the diagnosis was discouraging however he was not overly worried
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLOD0/SX207_rif.wav,66810, do you hear the sleigh bells ringing
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SX22_rif.wav,73364, when all else fails use force
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SI1462_rif.wav,139924, space charge influences will also decrease at increased voltages
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SI832_rif.wav,87084, wider discretionary choices for customers
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SX292_rif.wav,111866, these exclusive documents must be locked up at all times
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SA1_rif.wav,97940, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SX112_rif.wav,90156, tugboats are capable of hauling huge loads
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SX438_rif.wav,136442, shell shock caused by shrapnel is sometimes cured through group therapy
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SI2092_rif.wav,67834, go change your shoes before you turn around
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SX382_rif.wav,85242, george is paranoid about a future gas shortage
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MDSJ0/SA2_rif.wav,80122, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SX225_rif.wav,69676, keep the thermometer under your tongue
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SI1035_rif.wav,93434, with a whirling jump it could get into gear
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SX45_rif.wav,88108, addition and subtraction are learned skills
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SA1_rif.wav,147092, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SX405_rif.wav,86676, of course you can have another tunafish sandwich
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SX315_rif.wav,91180, bob found more clams at the ocean's edge
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SX135_rif.wav,118010, technical writers can abbreviate in bibliographies
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SA2_rif.wav,114938, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SI1229_rif.wav,135418, its sphere is that of royal courts dynastic quarrels and vaulting ambitions
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/FLMK0/SI2295_rif.wav,81146, their curiosity went happily out of bounds
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SI791_rif.wav,116986, so rules we made in unabashed collusion
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SX251_rif.wav,146682, we apply auditory modeling to computer speech recognition
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SA1_rif.wav,158150, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SX341_rif.wav,113914, the high security prison was surrounded by barbed wire
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SI2051_rif.wav,60256, he'll shoot up the town
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SX431_rif.wav,116576, the fifth jar contains big juicy peaches
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SA2_rif.wav,121696, don't ask me to carry an oily rag like that
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SX71_rif.wav,98964, porcupines resemble sea urchins
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SI1421_rif.wav,187642, though brief it has a sharp dramatic edge and great poignancy
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MRML0/SX161_rif.wav,149958, as a precaution the outlaws bought gunpowder for their stronghold
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SI1494_rif.wav,49196, hope to see you again
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SI2124_rif.wav,77868, the air smelled warmish and foul
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SX234_rif.wav,96710, the paper boy bought two apples and three ices
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SX324_rif.wav,140128, the local drugstore was charged with illegally dispensing tranquilizers
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SX414_rif.wav,97120, irish youngsters eat fresh kippers for breakfast
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SX54_rif.wav,117600, the eastern coast is a place for pure pleasure and excitement
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SX144_rif.wav,88928, the willowy woman wore a muskrat coat
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SA1_rif.wav,109408, she had your dark suit in greasy wash water all year
/home/danielvela/projects/speechbutlerphoneme/data/TIMIT/TRAIN/DR5/MMAB1/SI864_rif.wav,160812, the long and everincreasing column of sportsmen is now moving into a new era
